x,y,theta,v,phi,a,omega,jerk
65.8613,38.5065,3.10273,4.04695,2.76325e-05,0.00677299,0.000219352,0.0445764
65.661,38.5142,3.10274,4.04727,3.87197e-05,0.00898561,0.000240339,0.0529629
65.4606,38.522,3.10274,4.0477,5.08676e-05,0.0116145,0.000261078,0.0611966
65.2603,38.5297,3.10275,4.04825,6.40638e-05,0.0146521,0.000281528,0.0692774
65.0599,38.5374,3.10275,4.04896,7.82936e-05,0.0180908,0.000301636,0.0772055
64.8595,38.5451,3.10276,4.04984,9.35397e-05,0.021923,0.000321338,0.0849807
64.659,38.5528,3.10277,4.05091,0.000109782,0.0261411,0.000340565,0.0926031
64.4585,38.5605,3.10278,4.05219,0.000126996,0.0307376,0.000359239,0.100073
64.258,38.5683,3.10279,4.0537,0.000145153,0.0357049,0.000377279,0.107389
64.0573,38.576,3.10281,4.05545,0.000164223,0.0410353,0.000394601,0.114554
63.8566,38.5837,3.10282,4.05747,0.000184168,0.0467214,0.00041112,0.121565
63.6557,38.5914,3.10284,4.05977,0.000204948,0.0527554,0.000426751,0.128423
63.4548,38.5991,3.10286,4.06237,0.000226518,0.0591299,0.000441413,0.135129
63.2537,38.6068,3.10288,4.06529,0.000248829,0.0658373,0.00045503,0.141683
63.0525,38.6146,3.10291,4.06853,0.000271829,0.0728699,0.000467529,0.148083
62.8511,38.6223,3.10294,4.07213,0.00029546,0.0802203,0.000478848,0.154331
62.6496,38.63,3.10297,4.07609,0.000319663,0.0878807,0.000488935,0.160427
62.4478,38.6377,3.103,4.08043,0.000344377,0.0958438,0.00049775,0.16637
62.2458,38.6455,3.10303,4.08517,0.000369535,0.104102,0.000505269,0.17216
62.0436,38.6532,3.10307,4.09031,0.000395074,0.112647,0.000511486,0.177799
61.8411,38.6609,3.10311,4.09588,0.000420927,0.121473,0.000516413,0.183285
61.6384,38.6686,3.10315,4.10189,0.000447029,0.13057,0.00052009,0.188618
61.4354,38.6764,3.1032,4.10835,0.000473317,0.139933,0.00052258,0.1938
61.232,38.6841,3.10325,4.11527,0.000499731,0.149552,0.00056756,0.198694
61.0283,38.6919,3.1033,4.12266,0.000528418,0.159415,0.000607271,0.203301
60.8243,38.6996,3.10335,4.13055,0.000559113,0.169506,0.000641872,0.20762
60.6198,38.7074,3.10341,4.13894,0.000591556,0.179811,0.000671541,0.211653
60.4149,38.7151,3.10347,4.14784,0.000625499,0.190317,0.000696463,0.215398
60.2096,38.7229,3.10353,4.15726,0.000660702,0.201009,0.000716828,0.218856
60.0039,38.7306,3.1036,4.16721,0.000696934,0.211872,0.00073283,0.222028
59.7976,38.7384,3.10367,4.1777,0.000733975,0.222892,0.000744656,0.224913
59.5908,38.7462,3.10375,4.18873,0.000771614,0.234056,0.000752491,0.227511
59.3835,38.7539,3.10383,4.20032,0.000809648,0.245349,0.000756511,0.229823
59.1756,38.7617,3.10391,4.21247,0.000847886,0.256757,0.000756886,0.231849
58.9671,38.7695,3.104,4.22518,0.000886143,0.268265,0.000753774,0.233588
58.7579,38.7773,3.10409,4.23847,0.000924242,0.27986,0.000747326,0.235042
58.5481,38.7851,3.10419,4.25233,0.000962016,0.291526,0.000737685,0.23621
