x,y,theta,v,phi,a,omega,jerk
32.0544,18.5423,-0.345222,4.73387,0.21,-1.13865,5.63729e-08,-2.65848
32.3371,18.4405,-0.310205,4.66174,0.21,-1.30765,4.69464e-08,-2.77988
32.6188,18.3501,-0.275513,4.57887,0.21,-1.48437,3.82216e-08,-2.88973
32.8984,18.2709,-0.241218,4.48476,0.21,-1.66807,2.99733e-08,-2.98732
33.1747,18.2028,-0.207395,4.37897,0.21,-1.85798,2.19917e-08,-3.0719
33.4466,18.1455,-0.174124,4.26111,0.21,-2.05326,1.40686e-08,-3.14274
33.7129,18.0986,-0.141488,4.13083,0.21,-2.25305,5.98313e-09,-3.19908
33.9725,18.0616,-0.109571,3.98785,0.21,-2.45641,-2.51537e-09,-3.24018
34.224,18.0338,-0.0784601,3.83194,0.21,-2.6624,-1.17296e-08,-3.26528
34.4664,18.0147,-0.0482447,3.66293,0.21,-2.86997,-2.20466e-08,-3.27363
34.6985,18.0034,-0.0190154,3.48072,0.21,-3.07808,-3.39864e-08,-3.26449
34.9193,17.9991,0.00913611,3.28527,0.21,-3.28561,-4.82807e-08,-3.23711
35.1278,18.001,0.0361174,3.07663,0.21,-3.49139,-6.60044e-08,-3.19075
35.3228,18.008,0.0618359,2.85489,0.21,-3.69423,-8.88092e-08,-3.12469
35.5036,18.0191,0.0861989,2.62026,0.21,-3.89287,-1.1936e-07,-3.03823
35.6692,18.0334,0.109115,2.37298,0.21,-4.08601,-1.62208e-07,-2.93069
35.8188,18.0497,0.130493,2.11342,0.21,-4.27232,-2.24195e-07,-2.80139
35.9517,18.0671,0.150244,1.842,0.21,-4.4504,-3.21415e-06,-2.64972
36.0672,18.0846,0.168282,1.55925,0.21,-4.61885,-0.203943,-2.47507
36.1647,18.1011,0.184523,1.26577,0.19689,-4.77619,-0.511553,-2.2789
36.2435,18.1158,0.198336,0.962279,0.164008,-4.92106,-0.746555,-2.06587
36.3033,18.1278,0.209288,0.649567,0.11602,-5.05239,-0.905399,-1.84311
36.3434,18.1363,0.217676,0.328503,0.057821,-5.16956,-0.985937,-1.61951
36.3637,18.1407,0.224341,6.20869e-08,-0.00555462,-5.27251,-0.985937,-0.896369
36.3635,18.1407,0.230482,-0.33566,-0.0689302,-5.3295,-0.901545,-0.192355
36.3426,18.1357,0.237425,-0.674914,-0.126881,-5.34172,-0.728412,0.483052
36.3008,18.1256,0.24642,-1.01491,-0.173703,-5.31102,-0.462525,1.12197
36.2382,18.1098,0.258378,-1.35291,-0.203434,-5.23969,-0.102145,1.71924
36.155,18.0878,0.273576,-1.68633,-0.21,-5.1304,-9.01721e-07,2.27359
36.0517,18.0588,0.29135,-2.01276,-0.21,-4.98587,-2.28779e-07,2.7849
35.9292,18.022,0.311352,-2.32995,-0.21,-4.80883,-1.67955e-07,3.25308
35.7882,17.9767,0.333515,-2.63586,-0.21,-4.60203,-1.27483e-07,3.67807
35.6299,17.9218,0.357758,-2.92857,-0.21,-4.36821,-9.93034e-08,4.05981
35.4556,17.8566,0.383989,-3.20639,-0.21,-4.11012,-7.8921e-08,4.39828
35.2667,17.7803,0.412107,-3.46777,-0.21,-3.83052,-6.37152e-08,4.69343
35.0648,17.6921,0.441999,-3.71135,-0.21,-3.53216,-5.20743e-08,4.94524
34.8517,17.5912,0.473546,-3.93592,-0.21,-3.21778,-4.29627e-08,5.15369
34.6291,17.4772,0.506622,-4.14049,-0.21,-2.89016,-3.56895e-08,5.31874
34.3991,17.3496,0.541094,-4.32419,-0.21,-2.55204,-2.97787e-08,5.44034
34.1636,17.2081,0.576824,-4.48638,-0.21,-2.20619,-2.48931e-08,5.51844
33.9247,17.0527,0.613671,-4.62655,-0.21,-1.85538,-2.07879e-08,5.55296
33.6844,16.8835,0.651492,-4.7444,-0.21,-1.50238,-1.72808e-08,5.54382
33.4447,16.7007,0.690141,-4.83977,-0.21,-1.14995,-1.42341e-08,5.49091
33.2076,16.5051,0.729472,-4.91272,-0.21,-0.80089,-1.15412e-08,5.39409
32.9749,16.2971,0.76934,-4.96345,-0.21,-0.457983,-9.11894e-09,5.25321
32.7484,16.0778,0.809601,-4.99235,-0.21,-0.124032,-6.90125e-09,5.0681
32.5296,15.8483,0.850115,-5,-0.21,0.198151,-4.88557e-09,5.15565
32.3199,15.6097,0.890744,-4.98753,-0.21,0.5259,-2.77063e-09,5.19852
32.1207,15.3634,0.931359,-4.95419,-0.21,0.856374,-5.67206e-10,5.19648
31.9328,15.1109,0.971826,-4.89981,-0.21,1.18672,1.7688e-09,5.14924
31.7573,14.8539,1.01201,-4.82441,-0.21,1.51406,4.28782e-09,5.05651
31.5947,14.5941,1.05177,-4.72816,-0.21,1.83551,7.04911e-09,4.91796
31.4457,14.3334,1.09098,-4.61145,-0.21,2.14814,1.01242e-08,4.73326
31.3104,14.0736,1.12949,-4.47483,-0.21,2.44904,1.36013e-08,4.50204
31.1889,13.8167,1.16719,-4.31905,-0.21,2.73524,1.75922e-08,4.22394
31.081,13.5644,1.20394,-4.14504,-0.21,3.00376,2.22409e-08,3.89856
30.9865,13.3187,1.23962,-3.95392,-0.21,3.25159,2.77363e-08,3.52551
30.9047,13.0812,1.27412,-3.74701,-0.21,3.47571,3.43319e-08,3.10438
30.835,12.8537,1.30734,-3.52581,-0.21,3.67306,4.23732e-08,2.63477
30.7765,12.6375,1.33918,-3.29201,-0.21,3.84056,5.2341e-08,2.11626
30.7284,12.434,1.36954,-3.04753,-0.21,3.97509,6.49189e-08,1.54844
30.6896,12.2443,1.39837,-2.79443,-0.21,4.07352,8.11017e-08,0.930929
30.659,12.0695,1.42559,-2.53503,-0.21,4.1327,1.02376e-07,0.263326
30.6355,11.9102,1.45117,-2.27181,-0.21,4.14944,1.31034e-07,-0.454735
30.6182,11.7669,1.47506,-2.00746,-0.21,4.12054,1.70732e-07,-1.22361
30.6058,11.6399,1.49726,-1.74489,-0.21,4.04275,2.27553e-07,-2.04361
30.5976,11.5294,1.51778,-1.48719,-0.21,3.91284,3.12127e-07,-2.91505
30.5924,11.435,1.53663,-1.23767,-0.21,3.72752,4.39744e-07,-3.83819
30.5896,11.3565,1.55387,-0.99986,-0.21,3.48353,7.26003e-06,-4.81325
30.5883,11.2929,1.56957,-0.777474,-0.209999,3.17754,0.200865,-5.84042
30.5881,11.2435,1.58381,-0.574452,-0.197088,2.80626,0.418385,-6.91674
30.5885,11.207,1.59649,-0.394941,-0.170194,2.36656,0.567027,-8.03582
30.589,11.1818,1.60771,-0.243295,-0.133746,1.85572,0.657822,-9.189
30.5894,11.1663,1.61784,-0.124042,-0.0914615,1.27157,0.703737,-9.99998
30.5896,11.1584,1.62731,-0.041847,-0.0462256,0.63583,0.719134,-9.99999
30.5896,11.1557,1.63648,0,0,0,0,0
